song_id,song_length,genre_ids,artist_name,composer,lyricist,language
0T5hcCYrpPKTuT1bMfw0+obsYsA7aa2pF1v30EHV9DA=,239232,798,é™³æ½”å„€ (Kit Chan),çŽ‹æ™ºåŠ­,é™³æ½”å„€,3
d6ga9zLg6B5kkEk0xgtHzp+19CTNo2T281JwGg4kMm4=,59663,921,itmusic studio,çŽ‹æ–°å®,,-1
b6EyNiYRvd1sO+KWi4Z50A5KTDALRLm+AoQ9gjpwl+k=,247963,184|2122,Silje Nergaard,è¥¿èŽ‰é›…å¨œå˜‰,Mike McGurk,-1
99VK3PtGVS+o4XcDqFUIifFBB/UX/zhztUxDE0axijo=,209490,465,é„­ä¼Šå¥ (Ekin Cheng),,,3
VCSH4xOuU0LRNz8x55HL93NrlaEVh+0wi1zCOahbcLk=,362184,465,Ayumi Hamasaki (æµœå´Žã‚ã‚†ã¿),,,17
dx7DRNCrGqVGLayEfLHGhntAHVjSKjg3MbfUwi5BhUM=,703477,2022,The Doors,The Doors| Jim Morrison| John Paul Densmore| Raymond D. Manzarek| Robert A Krieger,,52
vfHZkFbUPJMf++Zw74HiCa+ADgIXoNe2PH3JoQdko2c=,213838,465,Ashley Tisdale,,,52
W55Ed6UuyIbpZ/yzi8/F2fgLNYogzoxdMzL2JuY1gOQ=,230109,465,å…§åœ°è¯èªžç²¾é¸,,,3
/SNNO7TSd41Q+fBMcPs0oBhqsXo0dyiGt2USX3BIufM=,208283,465,Young & Dangerous II (Original Soundtrack),ä¼æ¨‚åŸŽ,æž—å¤•,24
caq1JrzDGLkAfGDNz9I33RSJmVHnUFziQPM8A2lYWqs=,205264,409,Various Artists,Daniel Balavoine,,52
7btpXOqzA1ggOggSW81L05zDYyDjO7dXgmwZVzYmI2Q=,263732,465,çŽ‹å¿ƒå‡Œ (Cyndi Wang),äº¬ç”° èª ä¸€,ä½ä½æœ¨é›…ä»£/SA:æœ¨è˜­è™ŸAKAé™³éŸ‹ä¼¶,3
2uk+XUmUIomIVWX8A9vzMzFGrzB64n4k7Yo9Jj8Btc4=,276584,465,é¦¬è¹„å¹«æ¨‚åœ˜ (Marty Band),æ¥Šæ²›éœ–  Marty Young,,3
nno1Z/+ko0hndkIK5Ulxc9Wo4Q9nrZA5+HgQxnwjvDM=,316704,444|1609,Various Artists,DanDi,DanDi,31
/AKnCFxITFbesZAswbitjFvSswKtgU8L0fS3/eOFA/E=,211800,958,Spa & Spa,Claude Debussy| Neuromancer,,-1
zXYWmmmpHK/SREgN9KSnqvaSNcoAFwzvHfsBVKpOH/M=,270920,465,Tohoshinki (æ±æ–¹ç¥žèµ·),,,17
wf3pKA+EKdvP++IFl/ieC3DQ+GsoDeTrfZIJlfc+dHM=,250383,465,chay,Anders Wigelius|Erik Wigelius,chay,17
IjsbhnS2Oa0zrt0F/OL47Mp4t9O0yVkb5gheaOvfOzA=,211278,786,Richard Clayderman,Lee H. Ming / Loi Fey Huei,,-1
CUHQckaBxdD/8l8NlfC/ggywfaRC1wj0ZRAfd48kXlI=,287439,744,é™³å† å®‡,,,-1
0pAfG2AW5NQDMSQ7DB54poEqHFFPzO76YudxGw3hK9A=,190416,2022,Slash feat. Myles Kennedy And The Conspirators,S. Hudson|M. Kennedy,S. Hudson|M. Kennedy,52
wpWQZvAy4MfAtpTT6erSRtjqNXXZ1RqEko+U+yfq//k=,203337,2022,Frankie Valli & The Four Seasons,,,52
rATnFZR7KJiMzCiw3bt2sh9dTokEYqJ3U7g6iAbW6so=,187794,465,Jason Mraz,Jason Mraz,,52
XVKIGg4/ovkxTeAEwdQsox/6oaTL86OzzqIxHmAPJac=,368953,458,å½­ä½³æ…§ (Julia Peng),Guo-Hua Chen,Qian Yao,3
pHD9l3QqIIDYpxCsovbQOdEfUm8HKZAAvVRH0vkCKnY=,321921,139|125|109,Kenny Crawford,,,52
y6/G6zsi5PD2FJMNUyVzsQXp42HXisWd3pvmIW3GRo4=,241441,465,Cyndi Lauper,,,52
RmabljQv1FI/3LN6mURB329Lcec61omGebM1lAMNsPQ=,196963,691,Last Christmas,,,52
BKGTLzCbpiuTW0dMnv24mWRBO4m+lijX+KdLGJ32tVQ=,227268,465,ä¸ä¸,æ²çˆ,å§šè‹¥é¾,3
4ztK5OKHtM9AY1iR5WUphHJmlSH6sedmpcy19LYOSbo=,287370,465,Mansun,Dominic Chad| Paul Draper,,52
vXywYK6TfNKkB26WPZYRxVRW7kvxliNWvK7Z3JBGPag=,206785,444,Kang Si Hyeon(OMZM),,,31
0TrF9V/Dhch68Qpvan2VrzorH6ld4aTHiMJJJ1CV10w=,285387,921,Brian Tyler,Brian Tyler,,52
UJJmY2ZdFEGYYUy32lD/P0fbiCkU5MJQgHsllGBvcDY=,220091,465,Backstreet Boys,Denniz Pop|Max Martin|Herbert Crichlow,Denniz Pop|Max Martin|Herbert Crichlow,52
jMuQagNF6ji/far2EgKWOKhg9uQcps/vz0CKkdPqrBg=,361581,2022,Joseph Arthur,Lou Reed,,52
hl9jX9aQNn5jDJpBrfgvQFMM354WOsmxINc0ywbWFn4=,235171,465,Abtmelody,,,52
u12GIE1uwNokyIVnYG+cC+kwT5ag3F3b0IVUGE5jNH8=,286998,1180,SPICY CHOCOLATE,DJ CONTROLER| HIEDA| U.M.E.D.Y.,,17
dQ7/rsA3LUNLgeRNWt+nvmpRvY/A5DI7ZSvxLpQdHhM=,748611,958,Relax Vol.I: Smooth Classics,,,-1
kro4lnHr1Ifv60nqofb7oPlQDt1xW9oT+USfe3g5iik=,207029,921,éœ¹é‚å¸ƒè¢‹æˆ²åŠ‡é›†åŽŸè²å¸¶,æµ©æ—­,,10
DaPAhrtLoSQhKAbVcHukAZX27y9nlSPLcmpNoYPsI0E=,203337,786,å¹ç¬›äººå®¤å…§æ¨‚åœ˜,è‰¾ä½›ï¼Žèˆ’å°¼ç‰¹å…‹,,-1
wmeUpAliTJjUpJuK9+2Q+Fx1LMCtFNMf0Xe2n2Ra3Ow=,283541,465,George Michael,George Michael,George Michael,52
4/myqRArW6masUE9AUnql56YRBVsVrkJefdrfqlz0PQ=,221178,465,Madeline Juno,Madeline Juno| Oliver Som,,52
LZbaf6jjEBAiGnTefuSSTHpD0JYi4Ynb+Eswus57qvk=,312633,1609,Perfume,Yasutaka Nakata,,-1
GCcc7ncMn89pZ2nj7rGq+zmk5ufr8lp+MjP0wOz7m1Y=,995213,2122,Eddie Harris,,,-1
eCaLyblG7wvWARmocJtNLBHbfr7FXBNRFVMOhJTpHrw=,285361,2189|367,Marti Pellow,,,52
1KbsnMAVdHEyGPahAkH5KXt0m4z31HXwiSw7YmUbbdQ=,176193,2122,Cal Tjader,John M. Blackburn| Karl Suessdorf,,-1
zSeZxJvftjKJEfnPqbUFYmymanPAoQGSzUFpwKzSxf8=,273240,139,Whitney Houston,George Merrill| Narada Michael Walden| Shannon Rubicam,George Merrill| Narada Michael Walden| Shannon Rubicam,52
Hmv4mYit3USv0YGO2SDDiXWgRX+37aTAPkX+0VJfhEk=,194351,,à¹à¸„à¸¥ (Kal),à¸à¸¡à¸¥à¸¨à¸±à¸à¸”à¸´à¹Œ à¸ªà¸¸à¸™à¸—à¸²à¸™à¸™à¸—à¹Œ & à¸›à¸´à¸•à¸´ à¸¥à¸´à¹‰à¸¡à¹€à¸ˆà¸£à¸´à¸,à¸à¸¡à¸¥à¸¨à¸±à¸à¸”à¸´à¹Œ à¸ªà¸¸à¸™à¸—à¸²à¸™à¸™à¸—à¹Œ & à¸›à¸´à¸•à¸´ à¸¥à¸´à¹‰à¸¡à¹€à¸ˆà¸£à¸´à¸,45
4Yez48PAiynmRPLZVTKciYbSihlAl08O2QqJMCxroBo=,85159,465,è”¡ç´ (Tsai Chin),Jorge Milchberg,,3
JAvP1dSAfkgUwv9wpOfhbrwls9Mmxk9R0X+35VkY6yk=,236564,1572|275,Fit For A King,,,52
0fbjH6Of8HagVQYFOnZ41e6sSIXRoNKQOy9jmG8y5wU=,71627,958,Vladimir Horowitz,,,-1
C/tAgdBuBoyz8PTq479s/Cmj+TuI4tb4Nkd3j4jUU88=,382804,1609,Manian,,,-1
jB4dPfvTZ7uyfnkwnQ9cTr33LG380UHd//f4PZEY+ag=,282865,958,James Horner,è©¹å§†æ–¯éœç´,Will Jennings|Nick Vestuto,-1
kzZwROIzBFEXMo3iGwJyP0khEEP9ttD3moEY7K8fuTE=,205682,465,Rodriguez,Sixto Rodriguez,Sixto Rodriguez,52
8LywL4/67irncYXbfDLRQkPX9geQRCMfkmqtXYZogPQ=,279335,880|873|786,è®šç¾Žä¹‹æ³‰éŸ³æ¨‚äº‹å·¥ (Stream of Praise Music Ministries),,,-1
TAWkRJ10gtLRk82e27Zyc2U0eituI3r7b2CxxOffG/8=,214256,465,Roxette,,,52
QuoMhWZ4sa+seBM7VaQNKdMN4rr+z3KLdCJlqW32Qpw=,199262,465,Adam Lambert,,,52
6V+wu/Wi6lq8NrOqwTXPNr2brrZ6iGgd+/9YqMiAl+M=,204695,2122,è¨¼è²éŸ³æ¨‚åœ–æ›¸é¤¨ ECHO MUSIC,John Horler,John Horler,-1
nrA2vMGGCiyLKgafdKPu91OSFu7jALhzk2KWBvUuK6U=,142291,359,Belle And Sebastian,Stuart Murdoch,,52
80UAiisLRJ8+PS2F8Xn82pwUS6f/Sx1KXJ+1FplhELE=,192156,921,éœ¹é‚å¸ƒè¢‹æˆ²åŠ‡é›†åŽŸè²å¸¶,æµ©æ—­,,10
Xf/RT9TRaGkT+lx29LxYgV7w1fDqLGH/ZFkkJNjXqsc=,118932,465,åŠ‰è‹¥è‹± (Rene Liu),é™³å»ºé¨,,3
nI9P17fMmVdvil84H0Ox/ldcw7jElSwQ7ptCFh6ishw=,219898,893,Various Artists,Hans Zimmer| Richard Harvey,,52
5qQ4xly7qgTfOlgmmjuKBp/fyETfaOtzoboctGeAMr0=,202199,359,Blondfire,,,52
pscERk0regeOBKFmtWy3WiKVBMV03ISf5M/oFCRnqvE=,215771,1609,Mitchie M feat.åˆéŸ³æœªä¾†,Mitchie M,,17
cvRpobXTkdQa7Yxf2lAvYTrLj9RPck5FiHg0KOZSIw0=,205217,139,Prince,Prince,Prince,52
EdIMc43cq8HB7VNp2hT7am8ueAwWXMge7ySlQPm+2kg=,227840,465,Bette Midler,Keith Richards| Mick Jagger,Keith Richards| Mick Jagger,52
+33ZgZKHJmxmoG0q3bqvKIz2OUEJ6Mb0MXFDlC8sOLg=,303879,465,æ½˜å”æ…¶,çŽ‹æ–‡æ¸…/æž—å¿—æˆ,æž—å¿—æˆ,3
6WdIqLNMRrQdbayaYa10GevZ99hvOgum9+dyL54ra+s=,272091,465,å®‰çª (Anchi),,,10
lolbUomQRw0rZdbZcKbvnAa9ehQKF5BKC0lQbhZ9III=,286813,465,JIN(Shizen no teki) (ã˜ã‚“(è‡ªç„¶ã®æ•µP)),,,17
+LrrCu350/bt2FIZ/UaxHE8h7IrGNnKpoxLZMwHK+q0=,110712,719,Kim Mitzo Thompson,Hal Wright,,52
Vif52ZyY9XDx/r2R5vK1tVnQLy4v5dkDpkwQ9Npd/pc=,173127,2022,Queen,Freddie Mercury,,52
rh35a46NXpktCl3sm7Q/PNPecP1dNs1QEmhWQmLeWPg=,233430,465,Fromm,Fromm,Fromm,31
T5QItGpSZztBo3VFc2xvsDwc+pM4eIcqjMdfCkecS9I=,227265,465,Brandy,,,52
jOUfMBgCyFaviInsXg/cmH/Qk8JwbupJiYGZff6uP9w=,213930,444|2022,100%,,,31
D8P3h8C6hveLSLa4gRWDLID1LFc8Ht5tXrFf+1x3bBw=,355729,2022,Extreme,Nuno Bettencourt| Gary Cherone,,52
ciOhki4wg1j1WNxbIDwxdGXV518oQyZDyFVR8MixqlI=,160496,465,é¾é£„é£„,ä½šå,,59
2wlhlKKLyxdxj4rwO6XyKVR1GXjieYR7Sc3aZbPqHmE=,267818,465,è¬èŠ³,,,3
37+jDbZuZtgK5Oqjx2TOTIVz/RA8nUZ/oRgiXHSktX8=,285152,465,Jason Mraz,,,52
VTqfrNPdbNrLLDYEUH7Uo2+7YAK8XXBWKpL1N/5fbUo=,219585,1259,Nate Dogg,,,-1
nMwWoMWY/MzEmy0IqwQflUQG/jz/uG1VK0HeftKLWlQ=,391105,786,å»£å·žäº¤éŸ¿æ¨‚åœ˜,Alex North,ZARET HY,-1
bG6lOv08RqjaKLBksYyj/UBUMLovJskfjNc0Fmd3ziQ=,195996,359,Linkin Park,,,52
lBoYpbftbQsd5KE/GMEeCztKv1qmom2n98Eole3F5Uc=,223921,2022,LILI LIMIT,ç‰§é‡Žç´”å¹³ã€åœŸå™¨å¤§æ´‹,ç‰§é‡Žç´”å¹³,17
ifgnUqohUB9BSnatQOft/YUlPDNDm70G+9If5DBJ/a0=,246085,465,Alexis Jordan,,,52
D4X4n9tnXeMzU7Dmi2thjKSiCjJlcm03NoHZsq0FM9E=,236611,786,é™³å† å®‡,,,-1
aKKTIZvgCvN/mIR50P/1FxmbkHjE/BNS2tM83gaOBko=,179644,437,Uru,Uru,,17
GjSdf4wQChiyh8/MbSzAm7rwlZjTzwm+yipR/bAIyE4=,423625,2122,Andy McKee,,,-1
BbT9cAphSK2APkB6fZJ1i/JUUFvvnPwPWSxeVqIJQyY=,201177,465,å¼µè¡›å¥ (Dicky Cheung),,Richard Lam Chun Keung,24
+DqVGQtgVvpBHjbXhqf4oCnm67jP91kT8AX8r+EnSFQ=,254223,458,Various Artists,æ¥Šç‚…ç¿°,å­«è—,3
QwL6s4AsqZWP5MruCapZSFKPlXe+upoflDQhMzzw3kw=,360002,2072,Atze Ton| Alice Dirty,M. Hein & N. Willitzki,,52
zHfN0KDEFTQrKeeoIP2EAXYDgOX6ujcmv/OBW+ZKWsg=,188313,465,Patrizio Buanne,,,52
krNfzPojGTnlKYsbnpTorfTTkZE4X1Tb4sUUKaP3c8c=,257909,388,Various Artists,Neuromancer,,-1
iI/Ple+sHtoEobHsim1h4YI4enF3ZOR+/jDZAfyWcWQ=,187872,444,Tako & Jhyung,,,31
hp9qicy6bUnpvBHcpx8lRpU4Ax+DIh9qYCQH3kxvxzc=,240744,947,è¨¼è²éŸ³æ¨‚å¿ƒéˆé¤¨ ECHO SPIRIT,Various Artists,,-1
6abhOdyonS4p7WHOW9ohGFS3hBQ9n+c8QXQ9iQ1tuQo=,180140,1609,2011å¹´ä¸­å¤§æŽ’è¡Œ,,Ramon Zenker| Gottfried Engels| Piet Blank| Rene Runge| Andreas Toby Lee Connor,52
S5wP9R8mRjuMETwXd36BLAQcTIJ4V2Qgp4OXqJqn1II=,246021,352|1995,Yohuna,,,52
7fJ5LHjln81PH+CxCLSW7TdjZbCAs7tYkD98zK3G/u8=,200256,465,é„­ä¿Šå¼˜ (Fred Cheng),ç›£è£½ï¼šéŸ‹æ™¯é›²,æ¥Šç†™,24
GCL3jW3zN+UAq/PpRY21asS00PUxe53rTkIMoxcNVeA=,294112,1609,CHARLIE PUTH,,,52
ILsUkobvNHcQ2K7eTKhm+Xv7FhoezoNOCpQmeGlkFJQ=,434863,947,David Lyndon Huff,David Lyndon Huff| Jonathan Wills,,-1
VYdAk546abab7yvNHy1kG0MHC+0ZDTphMxdMxTDMw88=,269583,465,Various Artists,,,3
mAZ83WpNdWeuL9DU+DmSZpaZvThkPZ7WThQLl2I6YnY=,291118,465,Whitney Houston,M. Masser| Linda Creed,M. Masser| Linda Creed,52
Y6QAw//uW26BXjYxubI7VibCyrB1JET2huMeZhWX7aw=,452835,1152,Sigur RÃ³s,,,-1
mN/AvV3an8RBUPY6kVGufigz34BnAEKZ8lSOMtHe+lI=,735921,958,Gate to Classics,Mendelssohn å­Ÿå¾·çˆ¾é Œ,,-1
b19yZ5zd9io9OPl1iQYYEWLW6xXiS8vLU2SkWBVgPhY=,274877,465,Forrest Gump - The Soundtrack,,,52
3+C8frl1WpspEPEMXvg/3Nbkj5O25CQeqXv3u0Vew0w=,206193,1609,The Best Of Kontor,Marcian-Alin SOARE| Michael Mirell| Jens Gimborn| Andrew Lennix,,52
FEVRhzXTDsyaefjMfG3V9C674KBRNF78kz2u0LG8R80=,204225,465,å–¬ä»»æ¢,Chen Shi Yao,Qian Zi,3
v+pP70JVE2yh8cxFHF1IDcmVm8OLmqwfns30voMKWDE=,208465,458,Various Artists,Hanggai,Hanggai,3
3+tKkL0xiKeZTyzvbf6gJkf5gi+aYyQIPnlfKJ/r77Q=,274877,465,è¯å¤æµè¡Œæ­Œæ›²ç²¾é¸é›†,,,3
AvmFB3nSMJdMWQJ2CdTM6/JHyDjBsUTxe7ypvYFw8ak=,115263,726,All Babies Channel,,,38
3Siz9F2ij9h3VsmvPXhrx3WL3cFYq+cVDf2+lSpf5/0=,192029,359,Iron & Wine,,,52
jWDs1IF4mjUXGqMB66oUQITrd7NyUQHUQ1VKHxoyq4Y=,186862,465,CRAYON POP,Dumb & Dumber,Dumb & Dumber,31
Df/IPTFqQWNtqgkIvHPVvXVI7ADlIavcqfTaEGZgUlQ=,193120,465,The Black Eyed Peas,William Adams,,52
dX3ou6Q78ikNnlbE9ZbPauJC8USmVmUl64uM1INhzp8=,191634,465,é½Šè±«,,,52
L8Va9ev6zLZpdShN71aBGrHHyGqmzA7E7YcWRMThwhI=,260040,465,AHMIR,,,52
jwB1UOos284l00Pv+M5ajcGzcoqr77z61MAyC8X0qrQ=,183438,2022,Lake Society,,,52
OlU3GWbFtUMsYBCdzjHg+7iDdPkP4KOOYLHaC6RPNug=,257277,465,Andrea Bocelli,Traditional,,52
tMxaDuLvnjNlJo67b9xD5DAYuY2Z6YOGpKElWdT9V+Q=,180140,465,Armin van Buuren,,,52
h3kNnSCXsprw+Ng0n18FQcd5jte6nYlrQEmvCTdmkYc=,253369,880,Sungsik Kang,Ju Il Kim,Sungsik Kang,31
lVmdxO3fxxDmIsk9OnJN0rHGNw5q8T1nkU3w92D/Vnc=,185666,465,Lawson,Andy Brown|Carl Falk|Andreas Carlsson|Eric Turner,,52
mK5eaAFAUQZ0AOvez/iNjvCIyhF8X/WDD+mevQxmOyk=,337763,2122,Club Des Belugas,,,52
ZRv60KpbQsWluNrXb0nEoSL+HRZY/FXP3R6pkj/j/Z4=,237238,465,M.I.B,,,31
J3NkqgtoWO2fJouNRAIY4Cizem5MnRErJtdE2Q9nmw4=,205505,444,KARA,,,31
kFpokKbDUKIv8Nol3plxsMMTolO4lw3dOyfVTIqZ+hQ=,238759,1609|458,æž—ç‘ªé»›,æž—æ„å€©,æž—æ„å€©,3
8LIxh2Wa8njAmE/sWZFc+5X4ZS2pccaQ4sMJCTLwAHo=,251733,2122,Catherine Russell,Jimmy Mchugh,,52
WEbcVS12H0fi/6B/kzcX6dstORmyaqY1i2epHp8AhPQ=,243983,465,é™³ç›ˆæ½”,,,10
YKVfOTM2D/wIDP9pxUcme953wjKFoacZ/W44FHMWSIY=,233743,1609,Skrillex,,,52
qKz6A8g30GekhFtW7zNHmBKqcVfiA66MTRNU4qHon2w=,370938,940|388,ãƒ”ã‚¢ãƒŽ èƒŽæ•™ éŸ³æ¥½ Masters,Giordano Trivellato| Sacchetto Giuliano| Tobacco Music Edition,,52
0466B7TmJImhODelPkRjDv+VPV0XJTtmL9XMEqVDH1w=,248082,786,Piano Love Songs,,,-1
Kyqpo6brvExa9Mo0tjGi/5uyJ1fsCDqr7DRmqQ3Rct4=,256299,921,Various Artists,æ¼¢æ–¯â€§å­£é»˜,,52
wPn+lIEDI95ezPlt6mb6D8o5O+iA99uCQGuH+63JW5I=,216711,465,60's 70's 80's 90's Hits|70's Pop Band|80's Pop Band,,,52
tsRua+ArxUJdEk4cct1LesXWUc0N3TA/IP/5omkwfjw=,274134,465,é™³å¥•è¿… (Eason Chan),CY Kong,æž—å¤•,24
FZHV7iviPanRwHdHFJ7sb2Ncgar8gh/tqqPzvtTbKFo=,215852,2122,Cafe Music BGM channel (Cafe Music BGM channel),Cafe Music BGM channel,,17
rGwmHn5zXj4KeSF/H7lMXrwRlPLrxfpvKGXkTCaD4vs=,243623,1259,K Camp,K. Campbell|W. Byrd|T. Epps,,52
7j5ye8Y1WaP9VWZANicqg/n+KPO9QV/9Lrpw3oyNSc8=,183170,465,Rebecca Ferguson,Rebecca Ferguson| Troy Miller| Negin Djafari,Rebecca Ferguson| Troy Miller| Negin Djafari,52
dG05VZca6NI7Bi5Xfi44PbZZh8NDPB3V2wgO9enF/tY=,116238,786,æˆ´äºž,,,-1
e+pt9MJc2IlKK4tG9E6LrG0Ym8b5Qd6/45Y4fbm8L9U=,233685,444,INFINITE,HWANG HYUN,,31
b8itFaFQmMjuAFyMmD8lAZpkrSXej8xJxor66O24LcU=,222824,958,Mozart For My Baby,Wolfgang Amadeus Mozart,,-1
R8iObNl3INzi2X+Kl59vVH/7jGqoDY7vLaWDFOc/o9I=,154505,947,ç‘œçˆå†¥æƒ³,,,-1
b0A18YzfOMHdTAjvpC3PaE9ndJabZN8aOaWVVeLzq0A=,275620,465,å³æ·‘æ•,æ¸¸é´»æ˜Ž,æ¸¸é´»æ˜Ž,10
7GgDfFkCFYgNQutEBI/uaKWAe8QBxXJ4Tjr/41UcO88=,222145,1152|921,Latino Love Songs By The World,Perez-Botija/ Rafael,,52
BjsC2fZFXcgvxbtC3jyaBnv8LY3dRFnQkQWoJsqsrAo=,218235,465,Kelly Clarkson,Kelly Clarkson| Chantal Kreviazuk| Raine Maida| Kara DioGuardi,Kelly Clarkson| Chantal Kreviazuk| Raine Maida| Kara DioGuardi,52
GAINjK0Syi8BdidKsd1wni2MpkaSSEVUaCotTCLxtxM=,391906,921,é™³æ˜Žç« ,,,17
By5TcRTq/bohCBppAfUcgaxvqzn2Xr8CFpNM7Cb7wzI=,266093,2086|374,See Siang Wong,Felix Mendelssohn-Bartholdy,,52
TW1DFtbIVfA+B05s09zfU1RWhPoXugRCRJVlc5rJEeY=,227091,958|786,Misha Mishenko,Misha Mishenko,,-1
iZj1ywJlozOkREnS9439gqt2w13NgmGAweLIImOewp4=,300826,958,Hakase Taro,Taro Hakase,Taro Hakase,-1
AC+XAfgOa1L2KTY3IwQpxMXz7HklGMhKEtACfzQicoo=,258925,465,EXILE,,,17
mDSBjFn6i7gfFB5TYg55wPYpa8CL2QTEowie4IKRAcc=,262870,1609,DAISHI DANCE,DAISHI DANCE| Shunsuke Yasaki,Stush,52
AkmFZ17+oism+F7HMEOR6vhRv++IJK9fTKBE+x25S6c=,146208,786,é‹å‹•å¥èº«,Nick Welsh Composer PRO: PRS,,-1
FjBD4RtXMmqG/4EO8fPHCeLFEuK2fHlO2HWkG5bVjnA=,168669,2122,Billie Holiday,Charles Tobias| Sam Stept,,52
SMF9MZu9b11GfNYmb3Bhiu7NcNQd6X0/KgvRka4LlXE=,153025,465,Various Artists,Goo Bon Chun,,31
MXhW5MXD4TgA72A62yhZK6XieEhTbJi4OdmNjas7T4U=,193376,465,Elli Ingram,Elli Ingram| Felix Joseph Quine,,52
O+qgZqomPGCaxSETAxDPjM5d2HPsBKnb8twqXAh63qc=,242625,465,Various Artists,,,3
cNw10IbHjRSt4+LcyiYhUuPXnoJgugvV+UEn4z5esOE=,194664,465,é™³å‰éœ† (William Chan),Andrew Roettger/Eleni Vorvolakos,é»ƒåŽšéœ–,24
h6Z78IFFdhirO4+Xw4mnKlakq0AnkLsuLjvdzBytXDU=,206889,465,Tayler Buono,Tayler Buono| Riley McDonough| Connor McDonough| James Bairian| Louis Castle,Tayler Buono| Riley McDonough| Connor McDonough| James Bairian| Louis Castle,52
zIdZh211ZpzX1QQSJ9Gp0p7DvZNwVROTYnMnofE0nhs=,216967,465,é™ˆç‘ž,åˆ˜äº¦æ•,,52
r/KmNVf97jjIvMUU4FzPxn3eJBBtQogvMQArYmqSVVY=,189100,465,Jade Hurley,,,52
VqR8h+YtdmoLNJMqD7ZAGrSYO5jM2ntXeiuLlDgjLpk=,254955,465,SEKAI NO OWARI,Nakajin/Fukase,Fukase,17
Gsp6CHlzUGw2fbioCqrAZ//aK2mj9sGUD87ytwAX8Zo=,194258,465,é¦™æ¦­éº—èˆå¤§é“ - LEXUS RX330 æ±½è»Šå»£å‘Šä»£è¨€æ›²,,,52
pljWBySbgDAkE5xmP1jLt0W3MEJ9/w2jJP6lZ+T5WR0=,223190,465|359,Pulp,Jarvis Cocker| Candida Doyle| Mark Webber| Nick Banks| Russell Senior| Steve Mackey,,52
FJuiqTJECPaA/+K+3o2xmktMdnyePYElmOcxLCTjjyo=,196649,1259,Lady Leshurr,,,52
aEx3JrsiTuwqrL+0GM5SGJG8DhMlrzcVF5BKEnl+LZM=,156212,786|947,Crystal Romance,,,-1
QxxchnF8HqX0/6MOEmFhta9KB5x5GbzVKlCGbK4uxt0=,246386,850,STARMARIE,é‡Žå´Žå¿ƒå¹³,è—¤æž—è–å­,17
eubHW7doNPJtQanVL7mpWuYCw0dRBK4A6sVFa06VuGY=,271023,465,SÃ©rgio Mendes,Antonio Carlos Jobim,,-1
p7yD1ujf3YTGHL9BTzAS7OZPaaaEoSGvm/UiAPUePys=,226139,359,Zee Avi,,,52
FjDbvoq2UFQV/Y4GbenzjnRWRtmr+qUC7aV2EjlAJmM=,241789,465,è¬éœ†é‹’ (Nicholas Tse),,,24
R7quXvjBeRxJ7eFMGz5ZAQNudZMUFIUKGYOGfpnd4pU=,139807,,Soft Guitar Music| Guitar Songs| Instrumental Songs Music,,,-1
AsoWxICi5XwXEbzAL1rjdWDyrAkEr97aK6R2P7+t3Pc=,255059,465,Twins,,,3
krXr/RwVd5sojGBqdUNy6HiEiDX04A3Z/AuJmiZAeYI=,236983,2022|947,è¨¼è²éŸ³æ¨‚åœ–æ›¸é¤¨ ECHO MUSIC,Louis Yoelin&Stefan Litrownik,,52
YE3FtzE9C5pH8zLehL/up1sTt9gzTzxmiMJSajgaHwI=,633155,2122,CÃ‰CILE McLORIN SALVANT,Leonard Bernstein| Stephen Sondheim,,52
fU1J7eo1WFNiz3htHLNu2thqcT4XcU8cccUge/b+tP4=,296489,139|125|109,Shota Shimizu (æ¸…æ°´ç¿”å¤ª),,,17
YTb5oaLKR6LvDmFq0Av+fS93FfpKsbwnPdY+sDE/Nac=,151327,1259,A$AP Ferg,Darold Brown| Lexus Lewis| Quincey Hanley,Darold Brown| Lexus Lewis| Quincey Hanley,52
syISxjePN8fOHZ38HZUUVpXckewzL6bDrlPt04qls6E=,252238,2022,Joonil Jung,Joonil Jung,Joonil Jung,31
ViEWxa7tDSfroBZRjtgwNxN7bLwF0KLZnP1xnORgXAc=,229015,2022,Leo Sayer,,,52
r1oQXN/ZAhD0cWKwHO1OQAsZIiDzlOQOG3j3kRWsSYA=,53823,786,Maksim,,,-1
aXKs8wr7Dann/0XoddyPW70sUn538NcGvfbKGw7TyfY=,257671,388,ãƒ”ã‚¢ãƒŽ èƒŽæ•™ éŸ³æ¥½ Masters,Neuromancer,,52
Sl81vwsJqrpaNFNcHj2SqH3hALoqe+64MZ0PBcnNOKw=,219924,2022,Nickelback,,,52
uold0h2JU9FUzmEAuwW16ozlFEqHMnGQXdGBd7dm0Z4=,176936,465,é™³å¥•è¿… (Eason Chan),Cole Porter,,24
ljXVxmbELfsCPRSizZ46Ugsowmd3nMvAqJd56wmePA4=,204068,465,å¼µå½Œ,,,3
jsP1giJZrQNhkB+lS21bVYjDRvhAfyM/vn54szmA3AA=,412293,2122,Diana Krall,Bob Dorough| Terrell Kirk,,-1
fNEtPGMldWF9+mgF/oLe91fIYJgVHSe/nqjq+2P4wUk=,247808,2122,BADBADNOTGOOD,,,52
daRDd+xlwTPBFb1sAVPpnCp5VBw+Oo5voVWEwZfg/Yk=,227160,465,AKDONG MUSICIAN (AKMU),,,31
